text,media,category,label,url
"jadwal live streaming pertandingan babak perempat final singapore open 2026 hari ini, jumat (29/5/2026). turnamen badminton bergengsi ini digelar di singapore indoor stadium. pertandingan bisa disaksikan secara langsung di vidio. dalam edisi singapore open kali ini, indonesia menurunkan 8 wakil saja, yakni 2 tunggal putra, 1 tunggal putri, 2 ganda putra, 1 ganda putri, dan 2 ganda campuran. ada pun 2 wakil yang berlaga hari ini. turnamen bwf level super 750 ini pertama kali digelar pada 1929. singapura menjadi peraih gelar juara terbanyak dengan 122 gelar. indonesia mengoleksi 62 gelar, terakhir kali lewat anthony sinisuka ginting pada 2023. berikut jadwal pertandingan pebulu tangkis indonesia yang turun di singapore open 2026 hari ini beserta link live streaming -nya. lapangan 1 - mulai pukul 11.00 wib match 4: fajar alfian/muhammad shohibul fikri (3) vs goh sze fei/nur izzuddin (malaysia/8) match 9: alwi farhan vs kodai naraoka (jepang) bolaneters bisa menyaksikan pertandingan-pertandingan singapore open 2026 di vidio dengan cara mengakses situs vidio di tautan ini atau aplikasi vidio di smartphone atau televisi anda lewat paket-paket berlangganan berikut. perhatian: jadwal siaran ini bisa berubah sewaktu-waktu tanpa pemberitahuan terlebih dahulu dari stasiun televisi bersangkutan dan bukan merupakan tanggung jawab bola.net.",Bola.net,Non Sepak Bola,4,https://www.bola.net/bulutangkis/nonton-live-streaming-babak-perempat-final-singapore-open-2026-di-vidio-hari-ini-29-mei-2026-2e58e0.html
"turnamen kff singapore badminton open 2026 kini telah memasuki babak round of 16 yang akan berlangsung pada kamis, 28 mei 2026. ajang bergengsi dalam kalender bwf tour 2026 ini dapat disaksikan secara langsung melalui platform streaming vidio . memasuki babak 16 besar, indonesia masih menyisakan tiga wakil yang siap bertanding untuk melanjutkan perjuangan di singapore badminton open 2026. dari sektor ganda putra, terdapat pasangan sabar karyaman gutama / moh. reza pahlevi isfahani serta fajar alfian / muhammad shohibul fikri. sementara itu, harapan indonesia di sektor tunggal putra berada pada alwi farhan. sayangnya, langkah sabar karyaman gutama / moh. reza pahlevi isfahani harus terhenti setelah kalah dari pasangan malaysia, kang khai xing / aaron tai, dalam dua game langsung dengan skor 19-21, 17-21. sementara itu, fajar alfian / muhammad shohibul fikri akan menghadapi pasangan denmark, daniel lundgaard / mads vestergaard di court 2 pada laga berikutnya. di sektor tunggal putra, alwi farhan menjadi satu-satunya wakil indonesia yang masih bertahan. pada babak sebelumnya (round of 32), ia tampil impresif dengan mengalahkan toma junior popov dalam dua game langsung, 21-19 dan 21-14. hasil tersebut menjadi modal penting saat menghadapi tantangan berat melawan shi yu qi, pemain peringkat 1 dunia asal china. dukungan penuh publik indonesia sangat dibutuhkan untuk para wakil merah putih yang masih berjuang di bwf kff singapore badminton open 2026. simak juga jadwal lengkap dan link siaran langsung pertandingan round of 16 berikut ini. kamis, 28 mei 2026 round of 16 link siaran langsung kff singapore badminton open 2026: round of 16 dengan klik tautan di sini. itu dia informasi seputar jadwal dan link siaran langsung bwf kff singapore badminton open 2026 : round of 16 pekan ini. nonton bwf kff singapore badminton open 2026 eksklusif melalui layanan ott vidio. segera download aplikasi vidio di smartphone atau smart tv kamu dan jangan lupa berlangganan paket vidio untuk menikmati berbagai tayangan premium, mulai dari bri super league, liga champions, liga inggris, hingga original series tanpa iklan.",Bola.net,Non Sepak Bola,4,https://www.bola.net/bulutangkis/saksikan-bwf-kff-singapore-badminton-open-2026-round-of-16-live-di-vidio-49a1e8.html
"ranking pebulu tangkis bwf 2026 terhitung sampai pekan 22 pada selasa (26/5/2026), yakni setelah gelaran turnamen malaysia masters 2026 di kuala lumpur pada 19-24 mei 2026 lalu. dalam turnamen ini, sayangnya indonesia gagal merebut gelar juara, karena mentok di babak perempat final lewat dua pebulu tangkis tunggal putra, jonatan christie dan moh. zaki ubaidillah. kini para pebulu tangkis dunia sedang berlaga di turnamen bwf level super 750, singapore open 2026, yang digelar pada 26-31 mei 2026. berikut update ranking atau peringkat pebulu tangkis bwf 2026 terhitung sampai selasa (26/5/2026). 1. shi yu qi (china): 108.905 poin 2. kunlavut vitidsarn (thailand): 96.865 poin 3. anders antonsen (denmark): 95.455 poin 4. christo popov (prancis): 85.962 poin 5. jonatan christie (indonesia): 83.631 poin 6. chou tien chen (china taipei): 82.080 poin 7. li shi feng (china): 74.783 poin 8. lin chun-yi (china taipei): 73.414 poin 9. alex lanier (prancis): 68.565 poin 10. lakshya sen (india): 68.363 poin 1. an se young (korea selatan): 117.787 poin 2. wang zhi yi (china): 107.689 poin 3. akane yamaguchi (jepang): 96.876 poin 4. chen yu fei (china): 90.251 poin 5. han yue (china): 86.288 poin 6. putri kusuma wardani (indonesia): 75.223 poin 7. ratchanok intanon (thailand): 72.616 poin 8. pornpawee chochuwong (thailand): 64.977 poin 9. tomoka miyazaki (jepang): 61.076 poin 10. michelle li (kanada): 58.577 poin 1. kim won ho/seo seung jae (korea selatan): 122.049 poin 2. aaron chia/soh wooi yik (malaysia): 92.784 poin 3. fajar alfian/muhammad shohibul fikri (indonesia): 89.203 poin 4. satwiksairaj rankireddy/chirag shetty (india): 86.011 poin 5. liang wei keng/wang chang (china): 83.989 poin 6. man wei chong/tee kai wun (malaysia): 72.273 poin 7. sabar karyaman gutama/moh reza pahlevi isfahani (indonesia): 72.116 poin 8. goh sze fei/nur izzuddin (malaysia): 71.537 poin 9. takuro hoki/yugo kobayashi (jepang): 68.780 poin 10. chen bo yang/liu yi (china): 62.865 poin 1. liu sheng shu/tan ning (china): 118.767 poin 2. tan pearly/thinaah muralitharan (malaysia): 95.250 poin 3. baek ha na/lee so hee (korea selatan): 92.854 poin 4. jia yi fan/zhang shu xian (china): 87.810 poin 5. kim hye jeong/kong hee yong (korea selatan): 87.267 poin 6. yuki fukushima/mayu matsumoto (jepang): 86.406 poin 7. rin iwanaga/kie nakanishi (jepang): 81.514 poin 8. li yi jing/luo xu min (china): 71.507 poin 9. hsieh pei shan/hung en-tzu (china taipei): 63.875 poin 10. gabriela stoeva/stefani stoeva (bulgaria): 57.656 poin 1. feng yan zhe/huang dong ping (china): 103.800 poin 2. jiang zhen bang/wei ya xin (china): 98.950 poin 3. dechapol puavaranukroh/supissara paewsampran (thailand): 95.700 poin 4. chen tang jie/toh ee wei (malaysia): 90.050 poin 5. thom gicquel/delphine delrue (prancis): 81.340 poin 6. mathias christiansen/alexandra b je (denmark): 78.340 poin 7. guo xin wa/chen fang hui (china): 75.620 poin 8. tang chun man/tse ying suet (hong kong): 68.710 poin 9. jafar hidayatullah/felisha alberta nathaniel pasaribu (indonesia): 64.110 poin 10. ye hong wei/nicole gonzales chan (china taipei): 61.690 poin",Bola.net,Non Sepak Bola,4,https://www.bola.net/bulutangkis/update-ranking-bwf-2026-setelah-malaysia-masters-2026-3d39cd.html
"pasangan pebulu tangkis ganda putri indonesia, amallia cahaya pratiwi / siti fadia silva ramadhanti , harus menelan kekalahan di babak pertama singapore open 2026 di singapore indoor stadium pada selasa (26/5/2026). tiwi/fadia kandas di tangan wakil china yang juga unggulan pertama, liu sheng shu/tan ning, dengan skor 15-21, 15-21. alhasil, mereka harus tersingkir. dalam rilis resmi pbsi, fadia menyatakan bahwa laju shuttlecock dalam laga ini cukup kencang, sehingga memaksa ia dan tiwi meladeni strategi menyerang yang diterapkan liu/tan. sama-sama nggak mau main defense, jadi dari awal sampai terakhir pun terus berusaha buat selalu menurunkan bola. kami juga secepat mungkin beradaptasi dengan situasi, ujar fadia. pebulu tangkis putri berusia 25 tahun ini juga menyebut liu tan, merupakan duet yang pola permainannya sulit ditebak dibanding pasangan china lainnya. kekuatan liu/tan selain mereka memang sudah sangat padu adalah gaya dan pola main mereka yang mirip ganda putra, tutur fadia. tiwi pun mengaku berharap ia dan fadia bisa memperbaiki performa dan hasil mereka dalam turnamen indonesia open 2026, yang bakal digelar pada 2-7 juni 2026 mendatang. setelah ini fokus kami ke indonesia open minggu depan, pastinya persiapannya dimatangkan lagi terutama dari teknik permainan, pungkas pebulu tangkis asal sukoharjo, jawa tengah, ini. berikut jadwal babak pertama singapore open pada selasa (26/5/2026). lapangan 1 - mulai pukul 09.00 wib match 1: amalia cahaya pratiwi/siti fadia silva ramadhanti vs liu sheng shu/tan ning (china/1) match 10: sabar karyaman gutama/moh. reza pahlevi isfahani (6) vs eng keat wesley koh/junsuke kubo (singapura) lapangan 2 - mulai pukul 09.00 wib match 9: putri kusuma wardani (5) vs pusarla venkata sindhu (india) match 10: alwi farhan vs toma junior popov (prancis) lapangan 3 - mulai pukul 09.00 wib match 9: rehan naufal kusharjanto/gloria emmanuelle widjaja vs thom gicquel/delphine delrue (prancis/4) baca juga: sirkuit mandalika akhirnya resmi jadi tuan rumah seri 4 asia road racing championship 2026 toto wolff bebaskan kimi antonelli dan george russell duel sengit, asal tidak lupa target mercedes charles leclerc bakal pelajari data lewis hamilton usai sulit kompetitif di formula 1 gp kanada 2026 lando norris coba tetap optimistis soal performa mclaren meski gagal finis di formula 1 gp kanada 2026",Bola.net,Non Sepak Bola,4,https://www.bola.net/bulutangkis/tiwi-fadia-tersingkir-dari-singapore-open-2026-langsung-alihkan-fokus-ke-indonesia-open-2026-70899a.html
"jadwal live streaming pertandingan babak pertama singapore open 2026 hari ini, selasa (26/5/2026). turnamen badminton bergengsi ini digelar di singapore indoor stadium. pertandingan bisa disaksikan secara langsung dan live streaming di vidio. dalam edisi singapore open kali ini, indonesia menurunkan 8 wakil saja, yakni 2 tunggal putra, 1 tunggal putri, 2 ganda putra, 1 ganda putri, dan 2 ganda campuran. ada pun 5 wakil yang berlaga hari ini. turnamen bwf level super 750 ini pertama kali digelar pada 1929. singapura menjadi peraih gelar juara terbanyak dengan 122 gelar. indonesia mengoleksi 62 gelar, terakhir kali lewat anthony sinisuka ginting pada 2023. berikut jadwal pertandingan pebulu tangkis indonesia yang turun di singapore open 2026 beserta link live streaming -nya. lapangan 1 - mulai pukul 09.00 wib match 1: amalia cahaya pratiwi/siti fadia silva ramadhanti vs liu sheng shu/tan ning (china/1) match 10: sabar karyaman gutama/moh. reza pahlevi isfahani (6) vs eng keat wesley koh/junsuke kubo (singapura) lapangan 2 - mulai pukul 09.00 wib match 9: putri kusuma wardani (5) vs pusarla venkata sindhu (india) match 10: alwi farhan vs toma junior popov (prancis) lapangan 3 - mulai pukul 09.00 wib match 9: rehan naufal kusharjanto/gloria emmanuelle widjaja vs thom gicquel/delphine delrue (prancis/4) bolaneters bisa menyaksikan pertandingan-pertandingan singapore open 2026 di vidio dengan cara mengakses situs vidio di tautan ini atau aplikasi vidio di smartphone atau televisi anda lewat paket-paket berlangganan berikut. perhatian: jadwal siaran ini bisa berubah sewaktu-waktu tanpa pemberitahuan terlebih dahulu dari stasiun televisi bersangkutan dan bukan merupakan tanggung jawab bola.net.",Bola.net,Non Sepak Bola,4,https://www.bola.net/bulutangkis/nonton-live-streaming-babak-pertama-singapore-open-2026-di-vidio-hari-ini-26-mei-2026-6cf7f3.html
"daftar pebulu tangkis indonesia dan hasil drawing singapore open 2026 pada 26-31 mei 2026. turnamen badminton bergengsi ini digelar di singapore indoor stadium. pertandingan bisa disaksikan secara langsung dan live streaming di vidio. singapore open pertama kali digelar pada 1929. singapura menjadi peraih gelar juara terbanyak dengan 122 gelar. indonesia mengoleksi 62 gelar, terakhir kali lewat anthony sinisuka ginting pada 2023. para pebulu tangkis indonesia yang berlaga sudah pasti akan berjuang gigih dalam turnamen super 750 ini. selain untuk mengharumkan nama bangsa, mereka juga akan memperebutkan total hadiah 1.000.000. berikut daftar pebulu tangkis indonesia yang turun di singapore open 2026 beserta hasil drawing-nya. babak pertama, 26 mei 2026 lanjutan babak pertama, 27 mei 2026 babak 16 besar, 28 mei 2026 babak perempat final, 29 mei 2026 babak semifinal, 30 mei 2026 babak final, 31 mei 2026",Bola.net,Non Sepak Bola,4,https://www.bola.net/bulutangkis/daftar-pebulu-tangkis-indonesia-dan-hasil-drawing-singapore-open-2026-72f1db.html
"jadwal bwf tour kembali hadir pekan ini. turnamen kff singapore badminton open 2026 akan diselenggarakan pada 26-31 mei 2026. salah satu turnamen bergengsi dari bwf tour 2026 tersebut bisa disaksikan secara live streaming eksklusif melalui platform vidio . turnamen bergengsi kff singapore badminton open 2026 siap menjadi panggung pembuktian para pebulutangkis dunia pekan ini. sebagai bagian dari rangkaian bwf world tour super 750, kompetisi ini akan berlangsung di singapore indoor stadium, 2 stadium walk, mulai 26-31 mei 2026. indonesia pun datang dengan kekuatan penuh melalui 15 wakil terbaik yang siap berburu gelar di negeri singa. sorotan utama tentu tertuju pada sektor tunggal putra. jonatan christie kembali menjadi andalan merah putih setelah tampil konsisten sepanjang musim. selain jojo, publik bulu tangkis indonesia juga menantikan aksi alwi farhan, pemain muda yang tengah mencuri perhatian lewat performa agresif dan mental bertandingnya. namun, langkah alwi dipastikan tidak mudah karena pada babak 32 besar ia langsung bertemu wakil prancis, toma junior popov, pemain berpengalaman yang dikenal memiliki permainan cepat dan solid. dari sektor tunggal putri, harapan indonesia hanya bertumpu kepada putri kusuma wardani. tantangan berat langsung menanti putri di laga pembuka. ia dijadwalkan menghadapi mantan juara dunia asal india, pusarla v. sindhu. sementara itu, sektor ganda putra kembali menjadi perhatian utama pecinta bulu tangkis tanah air. pasangan baru fajar alfian/muhammad shohibul fikri akan menjalani debut penting mereka di level super 750. selain itu, ada juga duet sabar karyaman gutama/moh. reza pahlevi isfahani serta pasangan muda raymond indra/nikolaus joaquin yang siap memberi kejutan. di sektor ganda putri, indonesia mengandalkan pasangan siti fadia silva ramadhanti/amallia cahaya pratiwi. sedangkan dari nomor ganda campuran, rehan naufal kusharjanto/gloria emanuelle widjaja serta bobby setiabudi/melati daeva oktavianti siap berburu hasil maksimal. dengan banyaknya laga panas sejak putaran pertama, kff singapore badminton open 2026 dipastikan menghadirkan pertarungan sengit dan menarik untuk diikuti para pecinta bulu tangkis indonesia. berikut jadwal dan link live streaming bwf tour kff singapore badminton open 2026 pekan ini hanya di vidio. link jadwal kff singapore badminton open 2026 dengan klik tautan di sini. itu dia informasi seputar jadwal dan link live streaming bwf kff singapore badminton open 2026 pekan ini. nonton bwf kff singapore badminton open 2026 eksklusif melalui layanan ott vidio. segera unduh aplikasi vidio di smartphone atau smart tv kamu dan jangan lupa berlangganan paket vidio untuk menikmati berbagai tayangan premium, mulai dari bri liga 1, liga champions, liga inggris, hingga original series tanpa iklan.",Bola.net,Non Sepak Bola,4,https://www.bola.net/bulutangkis/saksikan-bwf-kff-singapore-badminton-open-2026-cek-jadwal-live-streaming-di-vidio-4b15de.html
"jadwal lengkap turnamen badminton bwf 2026. para pebulu tangkis terbaik dunia kembali bertarung di singapore open 2026 pada 26-31 mei 2026 demi memperebutkan gelar juara bulu tangkis bergengsi singapore open 2026 merupakan turnamen bwf level super 750, yang digelar di singapore indoor stadium. indonesia terakhir kali merebut gelar juara lewat anthony sinisuka ginting pada 2023. para pebulu tangkis andalan indonesia pastinya akan berusaha keras mengerahkan yang terbaik demi meraih prestasi-prestasi mentereng di kancah internasional. secara total, ada 146 gelaran bwf yang akan digelar pada 2026. nah, jangan lupa untuk terus mendukung para pebulu tangkis tanah air ya, bolaneters! berikut jadwal lengkap turnamen bulu tangkis bwf 2026. grade 1 - bwf major events grade 2 - hsbc bwf world tour grade 3 - continental level bwf junior tournaments bolaneters bisa menyaksikan pertandingan-pertandingan bulu tangkis di vidio dengan cara mengakses situs vidio di tautan ini atau aplikasi vidio di smartphone atau televisi anda lewat paket-paket berlangganan berikut. perhatian: jadwal siaran ini bisa berubah sewaktu-waktu tanpa pemberitahuan terlebih dahulu dari stasiun televisi bersangkutan dan bukan merupakan tanggung jawab bola.net. berikut jadwal dan daftar turnamen bulu tangkis bwf sepanjang tahun 2026.",Bola.net,Non Sepak Bola,4,https://www.bola.net/bulutangkis/jadwal-lengkap-turnamen-bulu-tangkis-bwf-2026-jangan-lewatkan-aksi-para-wakil-indonesia-ya-4d3f06.html
"pebulu tangkis tunggal putra indonesia, jonatan christie , kalah dari wakil china, hu zhe an, dengan skor 21-14, 13-21, 16-21 dalam babak perempat final malaysia masters 2026 di di axiata arena, kuala lumpur, jumat (22/5/2026). sejak awal gim pertama, jojo tampil dominan. ia unggul langsung 5-0, sebelum menutup interval dengan keunggulan 11-5. hu sempat mengejar dan membuat kedudukan 11-13, tetapi jonatan mampu menang 21-14. semua berubah di gim kedua. hu tampil lebih agresif dan langsung memimpin 4-2, sebelum jonatan mengimbangi 5-5. namun, hu menyabet empat poin beruntun dan unggul 11-7 saat interval. hu makin menekan selepas interval, memperbesar margin keunggulan menjadi 16-9. jonatan sempat mendekat dan membuat skor 13-17. namun, hu kembali memberikan serangan bertubi-tubi, membuat jonatan tak berkutik dan kalah 13-21. di gim ketiga, terjadi aksi saling kejar poin antara hu dan jonatan, tetapi hu akhirnya unggul 11-7 saat interval. jonatan sempat mendekat dan bikin skor 14-15. namun, hu terlalu tangguh, dan menang 21-16. di gim kedua dia mulai banyak membaca pola permainan saya, dan saya kurang siap untuk segera mengubah pola. di gim ketiga sudah tertinggal tapi saya berusaha mengejar. tapi beberapa poin krusial hilang, dan membalikkan situasi tidak mudah, ujar jonatan via antara. kini, jonatan langsung mengalihkan fokus ke dua turnamen berikutnya, yakni singapore open 2026 pada 26-31 mei 2026, dan indonesia open 2026 pada 2-7 juni 2026. ke depan, persiapan ke singapura dan indonesia harus dimatangkan lagi. setiap hari pasti akan berjalan berbeda, ungkap pebulu tangkis berusia 28 tahun asal jakarta ini. di sini, di singapura dan di indonesia beda-beda kondisi lapangan dan shuttlecock nya jadi harus cepat penyesuaiannya, pungkas jonatan.",Bola.net,Non Sepak Bola,4,https://www.bola.net/bulutangkis/jonatan-christie-tersingkir-di-perempat-final-malaysia-masters-2026-langsung-fokus-singapore--e78408.html
"hasil lengkap pertandingan malaysia masters 2026 pada 19-24 mei 2026. turnamen badminton bergengsi ini digelar di unifi arena, kuala lumpur dan bisa disaksikan secara langsung dan live streaming di vidio. malaysia masters pertama kali digelar pada 1985. china menjadi peraih gelar juara terbanyak dengan 21 gelar. indonesia mengoleksi 13 gelar, terakhir kali lewat chico aura dwi wardoyo dan fajar alfian/muhammad rian ardianto pada 2022. para pebulu tangkis indonesia yang berlaga di lapangan sudah pasti akan berjuang gigih dalam turnamen super 500 ini. selain untuk mengharumkan nama bangsa, mereka juga akan memperebutkan total hadiah 500.000. berikut hasil lengkap pertandingan pebulu tangkis indonesia yang turun di malaysia masters 2026. ni kadek dhinda amartya pratiwi vs lo sin yan happy (hong kong): 19-21, 21-17, 21-11 bagas maulana/muh. putra erwiansyah vs goh sze fei/nur izzuddin (malaysia/3): 21-16, 21-14 (q) muhamad yusuf vs zhu xuan chen (china): 21-19, 16-21, 19-21 (q) thalita ramadhani wiryawan vs chen su yu (china taipei): 16-21, 22-20, 21-14 (q) verrell yustin mulia/aisyah salsabila putri pranata vs chan yin chak/ng tsz yau (hong kong): 17-21, 8-21 muhammad rian ardianto/rahmat hidayat vs takuro hoki/yugo kobayashi (jepang/2): 18-21, 18-21 isyana syahira meida/rinjani kwinnara nastine vs apriyani rahayu/lanny tria mayasari: 20-22, 21-19, 17-21 leo rolly carnando/daniel marthin vs hu ke yuan/lin xiang yi (china): 19-21, 21-13, 15-21 bobby setiabudi/melati daeva oktavianti vs ashith surya/amrutha pramuthesh (india): 21-13, 21-18 anthony sinisuka ginting vs justin hoh (malaysia): 21-16, 21-14 jonatan christie (4) vs magnus johannesen (denmark): 21-9, 21-15 prahdiska bagas shujiwo vs jeon hyeok jin (korea selatan): 15-21, 19-21 thalita ramadhani wiryawan vs ashmita chaliha (india): 16-21, 13-21 adnan maulana/indah cahya sari jamil vs ruben garcia/lucia rodriguez (spanyol): 21-15, 21-13 moh. zaki ubaidillah vs lakshya sen (india/8): 21-17, 21-11 ni kadek dhinda amartya pratiwi vs ratchanok intanon (thailand): 16-21, 16-21 jafar hidayatullah/felisha alberta nathaniel pasaribu (5) vs presley smith/jennie gai (amerika serikat): 19-21, 21-12, 19-21 amri syahnawi/nita violina marwah vs rohan kapoor/gadde ruthvika shivani (india): 21-15, 20-22, 21-10 dejan ferdinansyah/bernadine anindiya wardana vs gao jia xuan/wei ya xin (china/8): 19-21, 19-21 jonatan christie (4) vs wang po vs wei (china taipei): 21-16, 19-21, 21-13 amri syahnawi/nita violina marwah vs chen tang jie/toh ee wei (malaysia/2): 19-21, 20-22 anthony sinisuka ginting vs christo popov (prancis/3): 17-21, 14-21 adnan maulana/indah cahya sari jamil vs mathias christiansen/alexandra b je (denmark/4): 21-13, 10-21, 13-21 pakkapon teeraratsakul/sapsiree aerattanachai (thailand) vs bobby setiabudi/melati daeva oktavianti: 18-21, 21-18, 21-16 jeon hyeok jin (korea selatan) vs moh. zaki ubaidillah: 10-21, 21-16, 16-21 lanny tria mayasari/apriyani rahayu vs chen fan shu tian/luo xu min (china/6): 10-21, 21-15, 17-21 jonatan christie (4) vs hue zhe an (china): 21-14, 13-21, 16-21 mohammad zaki ubaidillah vs christo popov (prancis/3): 21-23, 19-21 babak semifinal, 23 mei 2026 babak final, 24 mei 2026",Bola.net,Non Sepak Bola,4,https://www.bola.net/bulutangkis/hasil-lengkap-pertandingan-malaysia-masters-2026-462f51.html
"jadwal lengkap pertandingan malaysia masters 2026 pada 19-24 mei 2026. turnamen badminton bergengsi ini digelar di unifi arena, kuala lumpur dan bisa disaksikan secara langsung dan live streaming di vidio. malaysia masters pertama kali digelar pada 1985. china menjadi peraih gelar juara terbanyak dengan 21 gelar. indonesia mengoleksi 13 gelar, terakhir kali lewat chico aura dwi wardoyo dan fajar alfian/muhammad rian ardianto pada 2022. para pebulu tangkis indonesia yang berlaga di lapangan sudah pasti akan berjuang gigih dalam turnamen super 500 ini. selain untuk mengharumkan nama bangsa, mereka juga akan memperebutkan total hadiah 500.000. berikut daftar pebulu tangkis indonesia yang turun di malaysia masters 2026 beserta jadwal pertandingannya. bolaneters bisa menyaksikan pertandingan-pertandingan malaysia masters 2026 di vidio dengan cara mengakses situs vidio di tautan ini atau aplikasi vidio di smartphone atau televisi anda lewat paket-paket berlangganan berikut. perhatian: jadwal siaran ini bisa berubah sewaktu-waktu tanpa pemberitahuan terlebih dahulu dari stasiun televisi bersangkutan dan bukan merupakan tanggung jawab bola.net. ni kadek dhinda amartya pratiwi vs lo sin yan happy (hong kong): 19-21, 21-17, 21-11 bagas maulana/muh. putra erwiansyah vs goh sze fei/nur izzuddin (malaysia/3): 21-16, 21-14 (q) muhamad yusuf vs zhu xuan chen (china): 21-19, 16-21, 19-21 (q) thalita ramadhani wiryawan vs chen su yu (china taipei): 16-21, 22-20, 21-14 (q) verrell yustin mulia/aisyah salsabila putri pranata vs chan yin chak/ng tsz yau (hong kong): 17-21, 8-21 muhammad rian ardianto/rahmat hidayat vs takuro hoki/yugo kobayashi (jepang/2): 18-21, 18-21 isyana syahira meida/rinjani kwinnara nastine vs apriyani rahayu/lanny tria mayasari: 20-22, 21-19, 17-21 leo rolly carnando/daniel marthin vs hu ke yuan/lin xiang yi (china): 19-21, 21-13, 15-21 bobby setiabudi/melati daeva oktavianti vs ashith surya/amrutha pramuthesh (india): 21-13, 21-18 anthony sinisuka ginting vs justin hoh (malaysia): 21-16, 21-14 jonatan christie (4) vs magnus johannesen (denmark): 21-9, 21-15 prahdiska bagas shujiwo vs jeon hyeok jin (korea selatan): 15-21, 19-21 thalita ramadhani wiryawan vs ashmita chaliha (india): 16-21, 13-21 adnan maulana/indah cahya sari jamil vs ruben garcia/lucia rodriguez (spanyol): 21-15, 21-13 moh. zaki ubaidillah vs lakshya sen (india/8): 21-17, 21-11 ni kadek dhinda amartya pratiwi vs ratchanok intanon (thailand): 16-21, 16-21 jafar hidayatullah/felisha alberta nathaniel pasaribu (5) vs presley smith/jennie gai (amerika serikat): 19-21, 21-12, 19-21 amri syahnawi/nita violina marwah vs rohan kapoor/gadde ruthvika shivani (india): 21-15, 20-22, 21-10 dejan ferdinansyah/bernadine anindiya wardana vs gao jia xuan/wei ya xin (china/8): 19-21, 19-21 jonatan christie (4) vs wang po vs wei (china taipei): 21-16, 19-21, 21-13 amri syahnawi/nita violina marwah vs chen tang jie/toh ee wei (malaysia/2): 19-21, 20-22 anthony sinisuka ginting vs christo popov (prancis/3): 17-21, 14-21 adnan maulana/indah cahya sari jamil vs mathias christiansen/alexandra b je (denmark/4): 21-13, 10-21, 13-21 pakkapon teeraratsakul/sapsiree aerattanachai (thailand) vs bobby setiabudi/melati daeva oktavianti: 18-21, 21-18, 21-16 jeon hyeok jin (korea selatan) vs moh. zaki ubaidillah: 10-21, 21-16, 16-21 lanny tria mayasari/apriyani rahayu vs chen fan shu tian/luo xu min (china/6): 10-21, 21-15, 17-21 lapangan 3 - mulai pukul 08.00 wib match 2: jonatan christie (4) vs hue zhe an (china) lapangan 3 - mulai pukul 14.00 wib match 4: mohammad zaki ubaidillah vs christo popov (prancis/3) babak semifinal, 23 mei 2026 babak final, 24 mei 2026",Bola.net,Non Sepak Bola,4,https://www.bola.net/bulutangkis/jadwal-lengkap-pertandingan-malaysia-masters-2026-19-24-mei-2026-d0b118.html
"persaingan bwf world tour pekan ini, dari seri perodua malaysia masters 2026 sudah memasuki round of 16 pada, kamis 21 mei 2026. turnamen tersebut bisa ditonton secara langsung eksklusif melalui vidio . sebanyak 7 wakil indonesia yang berhasil menuju round of 16 dari lanjutan bwf tour perodua malaysia masters 2026. nama-nama seperti jonatan christie, moh. zaki ubaidillah, anthony sinisuka ginting dari sektor tunggal putra. sementara itu, dari sektor ganda campuran ada pasangan bobby setiabudi/ melati daeva oktaviani, amri syahnawi/ nita violina marwah, dan adnan maulana/ indah cahya sari jamil. dari sektor ganda putri, lanny tri mayasari/ apriyani rahayu berhasil melaju ke round of 16 dan akan berhadapan dengan wakil china, chen fan shu tian/ luo xu min. jonatan christie yang bermain sebagai partai pembuka di round of 16 hari ini, jojo berhasil mengalahkan wang po-wei dari chinese taipei dengan rubber game (21-16, 19-21, 21-13). dukung para pebulutangkis indonesia yang masih berjuang di ajang bwf tour perodua malaysia masters 2026. berikut adalah link siaran langsung perodua malaysia masters 2026 pada kamis, 21 mei 2026 hanya di vidio. link live streaming perodua malaysia masters 2026: round of 16 dengan klik tautan di sini. itu dia seputar informasi link live streaming bwf perodua malaysia masters 2026 pekan ini. nonton bwf perodua malaysia masters 2026 eksklusif melalui layanan ott vidio. segera download aplikasi vidio di smartphone atau smart tv kamu dan jangan lupa berlangganan paket vidio untuk menikmati berbagai tayangan premium, mulai dari bri super league, liga champions, liga inggris, hingga original series tanpa iklan.",Bola.net,Non Sepak Bola,4,https://www.bola.net/bulutangkis/bwf-perodua-malaysia-masters-2026-round-of-16-siaran-langsung-di-vidio-04c3f0.html
